src_lang,tgt_lang,src_text,mt_text,ground_truth,ground_truth_classification,prediction,prediction_class,comet_score,ref
eng_Latn,spa_Latn,BITCH YOUR MOM IS A WHORE,Su madre es una prostituta.,Su madre es una prostituta.,1_No_hallucination,Su madre es una prostituta.,1_No_hallucination,[0.9796309471130371],Su madre es una prostituta.
eng_Latn,spa_Latn,"You find it slanted because it's not slanted; that is, it doesn't portray PETA with the same propogandistic vitriol you wish it to.","Usted lo encuentra inclinado porque no es inclinado, es decir, que no representa a PETA con el mismo estilo de vida que usted lo deseaba en la actualidad, y que es lo mismo que usted.","Usted lo encuentra inclinado porque no es inclinado, es decir, que no representa a PETA con el mismo <<<estilo de vida>>> que usted lo deseaba <<<en la actualidad, y que es lo mismo que usted>>>.",3_Partial_hallucination,"Usted lo encuentra inclinado porque no es inclinado, es decir, que no representa a PETA con el mismo estilo de vida que usted lo deseaba en la actualidad, y que es lo mismo que usted.",3_Partial_hallucination,[0.7037647366523743],"Usted lo encuentra inclinado porque no es inclinado, es decir, que no representa a PETA con el mismo <<<estilo de vida>>> que usted lo deseaba <<<en la actualidad, y que es lo mismo que usted>>>."
eng_Latn,spa_Latn,"If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.","Si quieres aprender a lanzar un boomerang que vuelve a tu mano, asegúrate de tener un boemerang adecuado para volver.","Si quieres aprender a lanzar un boomerang que vuelve a tu mano, asegúrate de tener un boemerang adecuado para volver.",1_No_hallucination,"Si quieres aprender a lanzar un boomerang que vuelve a tu mano, asegúrate de tener un boemerang adecuado para volver.",1_No_hallucination,[0.9107418060302734],"Si quieres aprender a lanzar un boomerang que vuelve a tu mano, asegúrate de tener un boemerang adecuado para volver."
eng_Latn,spa_Latn,The capsule will look much like a shooting star going across the sky.,La cápsula se verá como una estrella en el cielo.,La cápsula se verá como una estrella en el cielo.,1_No_hallucination,La cápsula se verá como una estrella en el cielo.,1_No_hallucination,[0.9707176685333252],La cápsula se verá como una estrella en el cielo.
eng_Latn,spa_Latn,* Im gonna fuck up every article u can think of just to piss u off u gay fag go fuck your millionare up the ass! was the question about fucking ur dog??,"Voy a echar a perder todos los artículos que se te ocurren, sólo para que te hagas enojar con tu hijo. ¿Por qué no te lo haces?","Voy a echar a perder todos los artículos que se te ocurren, sólo para que te hagas enojar <<<con tu hijo. ¿Por qué no te lo haces?>>>",3_Partial_hallucination,"Voy a echar a perder todos los artículos que se te ocurren, sólo para que te hagas enojar con tu hijo. ¿Por qué no te lo haces?",3_Partial_hallucination,[0.8066523671150208],"Voy a echar a perder todos los artículos que se te ocurren, sólo para que te hagas enojar <<<con tu hijo. ¿Por qué no te lo haces?>>>"
eng_Latn,spa_Latn,seriously what the fuck,"En serio, qué carajo.","En serio, qué carajo.",1_No_hallucination,"En serio, qué carajo.",1_No_hallucination,[0.9886422157287598],"En serio, qué carajo."
eng_Latn,spa_Latn,"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers.","El mundo tiene más de 5.000 idiomas diferentes, incluyendo más de veinte con 50 millones o más de hablantes.","El mundo tiene más de 5.000 idiomas diferentes, incluyendo más de veinte con 50 millones o más de hablantes.",1_No_hallucination,"El mundo tiene más de 5.000 idiomas diferentes, incluyendo más de veinte con 50 millones o más de hablantes.",1_No_hallucination,[0.9726107716560364],"El mundo tiene más de 5.000 idiomas diferentes, incluyendo más de veinte con 50 millones o más de hablantes."
eng_Latn,spa_Latn,"We have to be very careful about copyright violations, hence the questions.",Tenemos que ser muy cuidadosos con las violaciones de derechos de autor.,Tenemos que ser muy cuidadosos con las violaciones de derechos de autor.,1_No_hallucination,Tenemos que ser muy cuidadosos con las violaciones de derechos de autor.,1_No_hallucination,[0.9764350652694702],Tenemos que ser muy cuidadosos con las violaciones de derechos de autor.
eng_Latn,spa_Latn,"::Please don't vandalize the talkpage richard,lexy or whatever that is , you little rascal;-)","::Por favor, no vandalices la página de charla Richard, Lexi o lo que sea eso, pequeño desgraciado;-)","::Por favor, no vandalices la página de charla Richard, Lexi o lo que sea eso, pequeño desgraciado;-)",1_No_hallucination,"::Por favor, no vandalices la página de charla Richard, Lexi o lo que sea eso, pequeño desgraciado;-)",1_No_hallucination,[0.945706844329834],"::Por favor, no vandalices la página de charla Richard, Lexi o lo que sea eso, pequeño desgraciado;-)"
eng_Latn,spa_Latn,Ok I'll abide by the rules there but really I don't see what difference it makes if a link goes to a manufacturer or the actual engine.,"Bien, seguiré las reglas, pero en realidad no veo la diferencia si un enlace va a un fabricante o al motor real.","Bien, seguiré las reglas, pero en realidad no veo la diferencia si un enlace va a un fabricante o al motor real.",1_No_hallucination,"Bien, seguiré las reglas, pero en realidad no veo la diferencia si un enlace va a un fabricante o al motor real.",1_No_hallucination,[0.9520911574363708],"Bien, seguiré las reglas, pero en realidad no veo la diferencia si un enlace va a un fabricante o al motor real."
eng_Latn,spa_Latn,Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.,Algunas de las aplicaciones de esta categoría pueden traducirse en lenguaje extranjero a través de señales o objetos en el mundo real cuando el usuario apunta a esos objetos.,Algunas de las aplicaciones de esta categoría pueden traducirse en lenguaje extranjero a través de señales o objetos en el mundo real cuando el usuario apunta a esos objetos.,1_No_hallucination,Algunas de las aplicaciones de esta categoría pueden traducirse en lenguaje extranjero a través de señales o objetos en el mundo real cuando el usuario apunta a esos objetos.,1_No_hallucination,[0.9390490651130676],Algunas de las aplicaciones de esta categoría pueden traducirse en lenguaje extranjero a través de señales o objetos en el mundo real cuando el usuario apunta a esos objetos.
eng_Latn,spa_Latn,Most televisions are made in a way to please the general public.,La mayoría de los televisores están hechos para complacer al público en general.,La mayoría de los televisores están hechos para complacer al público en general.,1_No_hallucination,La mayoría de los televisores están hechos para complacer al público en general.,1_No_hallucination,[0.9737145304679871],La mayoría de los televisores están hechos para complacer al público en general.
eng_Latn,spa_Latn,"No, it wasn't. the consensus was to update box1, I guess those editors haven't got the memo yet.","No, no lo fue. El consenso era actualizar la caja 1, supongo que esos editores aún no han recibido el memorándum.","No, no lo fue. El consenso era actualizar la caja 1, supongo que esos editores aún no han recibido el memorándum.",1_No_hallucination,"No, no lo fue. El consenso era actualizar la caja 1, supongo que esos editores aún no han recibido el memorándum.",1_No_hallucination,[0.9484968185424805],"No, no lo fue. El consenso era actualizar la caja 1, supongo que esos editores aún no han recibido el memorándum."
eng_Latn,spa_Latn,Maroochydore then defeated Caboolture in the Preliminary Final.,"Luego de eso, el Sr. Marroquín derrotó a Caboolture en la Final.","Luego de eso, <<<el Sr.>>> Marroquín derrotó a Caboolture en la Final.",2_Small_hallucination,"Luego de eso, el Sr. Marroquín derrotó a Caboolture en la Final.",2_Small_hallucination,[0.8663579821586609],"Luego de eso, <<<el Sr.>>> Marroquín derrotó a Caboolture en la Final."
eng_Latn,spa_Latn,"While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.","Si bien usted puede escuchar la palabra utilizada por los nativos de Groenlandia, su uso debe ser evitado por los extranjeros.","Si bien usted puede escuchar la palabra utilizada por los nativos de Groenlandia, su uso debe ser evitado por los extranjeros.",1_No_hallucination,"Si bien usted puede escuchar la palabra utilizada por los nativos de Groenlandia, su uso debe ser evitado por los extranjeros.",1_No_hallucination,[0.9559396505355835],"Si bien usted puede escuchar la palabra utilizada por los nativos de Groenlandia, su uso debe ser evitado por los extranjeros."
eng_Latn,spa_Latn,REDIRECT Talk:Hutcheson v News Group Newspapers Ltd,"REDIRECIÓN: Hombre, ¿qué es lo que estás haciendo?","REDIRECIÓN: <<<Hombre, ¿qué es lo que estás haciendo?>>>",4_Full_hallucination,"REDIRECIÓN: Hombre, ¿qué es lo que estás haciendo?",4_Full_hallucination,[0.8947106003761292],"REDIRECIÓN: <<<Hombre, ¿qué es lo que estás haciendo?>>>"
eng_Latn,spa_Latn,"What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.","La palabra ""célula"" proviene del término latino ""célula"", que significa ""cámara pequeña"", y fue creada por un experto en la construcción de una estructura de corteza de metal.","La palabra ""célula"" proviene del término latino ""célula"", que significa ""cámara pequeña"", y fue creada por un <<<experto en la construcción>>> de una estructura de <<<corteza de>>> metal.",3_Partial_hallucination,"La palabra ""célula"" proviene del término latino ""célula"", que significa ""cámara pequeña"", y fue creada por un experto en la construcción de una estructura de corteza de metal.",3_Partial_hallucination,[0.8070411086082458],"La palabra ""célula"" proviene del término latino ""célula"", que significa ""cámara pequeña"", y fue creada por un <<<experto en la construcción>>> de una estructura de <<<corteza de>>> metal."
eng_Latn,spa_Latn,"Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.","Debido a que las llamadas se dirigen a través de Internet, no es necesario usar una compañía telefónica ubicada en el lugar donde usted vive o viaja.","Debido a que las llamadas se dirigen a través de Internet, no es necesario usar una compañía telefónica ubicada <<<en el lugar>>> donde usted vive o viaja.",3_Partial_hallucination,"Debido a que las llamadas se dirigen a través de Internet, no es necesario usar una compañía telefónica ubicada en el lugar donde usted vive o viaja.",3_Partial_hallucination,[0.9383732676506042],"Debido a que las llamadas se dirigen a través de Internet, no es necesario usar una compañía telefónica ubicada <<<en el lugar>>> donde usted vive o viaja."
eng_Latn,spa_Latn,Tourists may visit different landmarks of a particular country or they may simply opt to focus on just one area.,Los turistas pueden visitar diferentes lugares de interés de un país o simplemente centrarse en un solo área.,Los turistas pueden visitar diferentes lugares de interés de un país o simplemente centrarse en un solo área.,1_No_hallucination,Los turistas pueden visitar diferentes lugares de interés de un país o simplemente centrarse en un solo área.,1_No_hallucination,[0.9722644090652466],Los turistas pueden visitar diferentes lugares de interés de un país o simplemente centrarse en un solo área.
eng_Latn,spa_Latn,It's [tãpɐɪ̯t] or [tãmpɐɪ̯t] ?,¿Se trata de una especie de trampa o de un trampaje en la que se encuentran las personas?,<<<¿Se trata de una especie de trampa o de un trampaje en la que se encuentran las personas?>>>,4_Full_hallucination,¿Se trata de una especie de trampa o de un trampaje en la que se encuentran las personas?,4_Full_hallucination,[0.8512734770774841],<<<¿Se trata de una especie de trampa o de un trampaje en la que se encuentran las personas?>>>
eng_Latn,spa_Latn,"The setting might be an historic old building with antique furnishings, manicured grounds and a swimming pool.","El escenario podría ser un antiguo edificio histórico con muebles antiguos, terrenos cuidadosos y una piscina.","El escenario podría ser un antiguo edificio histórico con muebles antiguos, terrenos cuidadosos y una piscina.",1_No_hallucination,"El escenario podría ser un antiguo edificio histórico con muebles antiguos, terrenos cuidadosos y una piscina.",1_No_hallucination,[0.9725091457366943],"El escenario podría ser un antiguo edificio histórico con muebles antiguos, terrenos cuidadosos y una piscina."
eng_Latn,spa_Latn,hello means sex in japanaeacainapiaen,Hola significa sexo en japonés.,Hola significa sexo en japonés.,1_No_hallucination,Hola significa sexo en japonés.,1_No_hallucination,[0.9826536774635315],Hola significa sexo en japonés.
eng_Latn,spa_Latn,"Cinque Terre, which means Five Lands, comprises the five small coastal villages of Riomaggiore, Manarola, Corniglia, Vernazza and Monterosso located in the Italian region of Liguria.","Las cinco tierras son las que se encuentran en la región de Riomaggiore, en la que se encuentra la ciudad de Montevideo, en el extremo oeste de la región de Montevento, en la parte oriental de la región.","Las cinco tierras <<<son las que se encuentran en la región>>> de Riomaggiore, <<<en la que>>> se encuentra la ciudad de Montevideo, <<<en el extremo oeste de la región de>>> Montevento, en <<<la parte oriental de>>> la región.",3_Partial_hallucination,"Las cinco tierras son las que se encuentran en la región de Riomaggiore, en la que se encuentra la ciudad de Montevideo, en el extremo oeste de la región de Montevento, en la parte oriental de la región.",3_Partial_hallucination,[0.6613799333572388],"Las cinco tierras <<<son las que se encuentran en la región>>> de Riomaggiore, <<<en la que>>> se encuentra la ciudad de Montevideo, <<<en el extremo oeste de la región de>>> Montevento, en <<<la parte oriental de>>> la región."
eng_Latn,spa_Latn,I think it's better to upload and use another new photo of her.,Creo que es mejor subirla y usarla para que sea mejor.,Creo que es mejor subirla y usarla <<<para que sea mejor>>>.,3_Partial_hallucination,Creo que es mejor subirla y usarla para que sea mejor.,3_Partial_hallucination,[0.8275018930435181],Creo que es mejor subirla y usarla <<<para que sea mejor>>>.
eng_Latn,spa_Latn,Sir Richard Branson's Virgin Group had a bid for the bank rejected prior to the bank’s nationalisation.,El Grupo Virgen de Sir Richard Branson fue rechazado antes de la nacionalización de la entidad en la actualidad.,El Grupo Virgen de Sir Richard Branson fue rechazado antes de la nacionalización de la entidad <<<en la actualidad>>>.,3_Partial_hallucination,El Grupo Virgen de Sir Richard Branson fue rechazado antes de la nacionalización de la entidad en la actualidad.,3_Partial_hallucination,[0.8719437718391418],El Grupo Virgen de Sir Richard Branson fue rechazado antes de la nacionalización de la entidad <<<en la actualidad>>>.
eng_Latn,spa_Latn,A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,Un Triceratops podría haber usado su fuerte pico para despojarse de las hojas antes de comer el tronco.,Un Triceratops podría haber usado su fuerte pico para despojarse de las hojas antes de comer el tronco.,1_No_hallucination,Un Triceratops podría haber usado su fuerte pico para despojarse de las hojas antes de comer el tronco.,1_No_hallucination,[0.951392650604248],Un Triceratops podría haber usado su fuerte pico para despojarse de las hojas antes de comer el tronco.
eng_Latn,spa_Latn,Someone block this vandal!,¡Que alguien bloquee a este vándalo!,¡Que alguien bloquee a este vándalo!,1_No_hallucination,¡Que alguien bloquee a este vándalo!,1_No_hallucination,[0.9848759770393372],¡Que alguien bloquee a este vándalo!
eng_Latn,spa_Latn,ADD A 5th VANDALISM TO THIS PAGE FUCKER!!!,Añade un quinto vandalismo a esta maldita página!!!,Añade un quinto vandalismo a esta maldita página!!!,1_No_hallucination,Añade un quinto vandalismo a esta maldita página!!!,1_No_hallucination,[0.9736208319664001],Añade un quinto vandalismo a esta maldita página!!!
eng_Latn,spa_Latn,"Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries.","Las agencias de viajes han existido desde el siglo XIX. Una agencia de viajes es generalmente una buena opción para un viaje que se extiende más allá de la experiencia previa de un viajero en la naturaleza, la cultura, el idioma o los países de bajos ingresos.","Las agencias de viajes han existido desde el siglo XIX. Una agencia de viajes es generalmente una buena opción para un viaje que se extiende más allá de la experiencia previa de un viajero en la naturaleza, la cultura, el idioma o los países de bajos ingresos.",1_No_hallucination,"Las agencias de viajes han existido desde el siglo XIX. Una agencia de viajes es generalmente una buena opción para un viaje que se extiende más allá de la experiencia previa de un viajero en la naturaleza, la cultura, el idioma o los países de bajos ingresos.",1_No_hallucination,[0.9208992123603821],"Las agencias de viajes han existido desde el siglo XIX. Una agencia de viajes es generalmente una buena opción para un viaje que se extiende más allá de la experiencia previa de un viajero en la naturaleza, la cultura, el idioma o los países de bajos ingresos."
eng_Latn,spa_Latn,Or that it makes much difference as far as this article is concerned?,¿O que hace mucha diferencia en lo que se refiere a este artículo?,¿O que hace mucha diferencia en lo que se refiere a este artículo?,1_No_hallucination,¿O que hace mucha diferencia en lo que se refiere a este artículo?,1_No_hallucination,[0.9651301503181458],¿O que hace mucha diferencia en lo que se refiere a este artículo?
eng_Latn,spa_Latn,Even the hottest of deserts can become extremely cold at night. Hypothermia is a real risk without warm clothing.,Incluso los desiertos más calientes pueden llegar a ser extremadamente fríos por la noche.,Incluso los desiertos más calientes pueden llegar a ser extremadamente fríos por la noche.,1_No_hallucination,Incluso los desiertos más calientes pueden llegar a ser extremadamente fríos por la noche.,1_No_hallucination,[0.9723308086395264],Incluso los desiertos más calientes pueden llegar a ser extremadamente fríos por la noche.
eng_Latn,spa_Latn,"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.","En tercer lugar, Hamlin se encuentra con veinte puntos por delante, pero con cinco por delante de él, mientras que en segundo lugar, se encuentra con dos puntos por encima de los cuales se encuentran.","En tercer <<<lugar>>>, Hamlin se encuentra con veinte puntos por delante, pero con cinco por delante de él, <<<mientras que en segundo lugar, se encuentra con dos>>> puntos <<<por encima de los cuales se encuentran>>>.",3_Partial_hallucination,"En tercer lugar, Hamlin se encuentra con veinte puntos por delante, pero con cinco por delante de él, mientras que en segundo lugar, se encuentra con dos puntos por encima de los cuales se encuentran.",3_Partial_hallucination,[0.6647242903709412],"En tercer <<<lugar>>>, Hamlin se encuentra con veinte puntos por delante, pero con cinco por delante de él, <<<mientras que en segundo lugar, se encuentra con dos>>> puntos <<<por encima de los cuales se encuentran>>>."
eng_Latn,spa_Latn,"::So, if I add \bpenis-*enlarge[-A-Za-z0-9]*\.[a-z]{2,4}\b, it won't crash wikipedia?","Por lo tanto, si se añade el tamaño de la parte superior de la piel, no se puede hacer nada más que hacer que la parte inferior de la piel se desprenda de la parte posterior de la piel y se desprende de la piel.","Por lo tanto, si se añade <<<el tamaño de la parte superior de la piel, no se puede hacer nada más que hacer que la parte inferior de la piel se desprenda de la parte posterior de la piel y se desprende de la piel>>>.",3_Partial_hallucination,"Por lo tanto, si se añade el tamaño de la parte superior de la piel, no se puede hacer nada más que hacer que la parte inferior de la piel se desprenda de la parte posterior de la piel y se desprende de la piel.",3_Partial_hallucination,[0.7719859480857849],"Por lo tanto, si se añade <<<el tamaño de la parte superior de la piel, no se puede hacer nada más que hacer que la parte inferior de la piel se desprenda de la parte posterior de la piel y se desprende de la piel>>>."
eng_Latn,spa_Latn,I THOUGHT YOU KILLED HIM.,Pensé que lo mataste.,Pensé que lo mataste.,1_No_hallucination,Pensé que lo mataste.,1_No_hallucination,[0.9845214486122131],Pensé que lo mataste.
eng_Latn,spa_Latn,"After all, I fail to understand the prose, let alone the genius, of M. Derrida; and my days are nice.","Después de todo, no entiendo la prosa, y mucho menos el genio, del señor Derrida; y mis días son agradables.","Después de todo, no entiendo la prosa, y mucho menos el genio, del señor Derrida; y mis días son agradables.",1_No_hallucination,"Después de todo, no entiendo la prosa, y mucho menos el genio, del señor Derrida; y mis días son agradables.",1_No_hallucination,[0.9347154498100281],"Después de todo, no entiendo la prosa, y mucho menos el genio, del señor Derrida; y mis días son agradables."
eng_Latn,spa_Latn,"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.","Esto marcó un cambio importante, ya que las potencias europeas ya no tendrían el pretexto de ser guerras religiosas.","Esto marcó un cambio importante, ya que las potencias europeas ya no tendrían el pretexto de ser guerras religiosas.",1_No_hallucination,"Esto marcó un cambio importante, ya que las potencias europeas ya no tendrían el pretexto de ser guerras religiosas.",1_No_hallucination,[0.935056209564209],"Esto marcó un cambio importante, ya que las potencias europeas ya no tendrían el pretexto de ser guerras religiosas."
eng_Latn,spa_Latn,For a few pennies some children will tell you the story.,"Por unos cuantos centavos, algunos niños le cuentan la historia.","Por unos cuantos centavos, algunos niños le cuentan la historia.",1_No_hallucination,"Por unos cuantos centavos, algunos niños le cuentan la historia.",1_No_hallucination,[0.970818042755127],"Por unos cuantos centavos, algunos niños le cuentan la historia."
eng_Latn,spa_Latn,Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.,"Todas las tiendas están llenas de tarjetas de pago, que pueden ser utilizadas desde el teléfono móvil o desde el móvil.","Todas las tiendas están llenas de tarjetas de pago, que pueden ser utilizadas desde el teléfono móvil o desde el móvil.",1_No_hallucination,"Todas las tiendas están llenas de tarjetas de pago, que pueden ser utilizadas desde el teléfono móvil o desde el móvil.",1_No_hallucination,[0.9469687938690186],"Todas las tiendas están llenas de tarjetas de pago, que pueden ser utilizadas desde el teléfono móvil o desde el móvil."
eng_Latn,spa_Latn,MWAHAHAHAHAHA,¿Qué es eso?,<<<¿Qué es eso?>>>,4_Full_hallucination,¿Qué es eso?,4_Full_hallucination,[0.931663453578949],<<<¿Qué es eso?>>>
eng_Latn,spa_Latn,"The game is based on the Second Battle of Fallujah, a vicious battle between American and Iraqi forces.","El juego se basa en la segunda batalla de Fallujah, una batalla entre fuerzas estadounidenses e iraquíes.","El juego se basa en la segunda batalla de Fallujah, una batalla entre fuerzas estadounidenses e iraquíes.",1_No_hallucination,"El juego se basa en la segunda batalla de Fallujah, una batalla entre fuerzas estadounidenses e iraquíes.",1_No_hallucination,[0.966325581073761],"El juego se basa en la segunda batalla de Fallujah, una batalla entre fuerzas estadounidenses e iraquíes."
eng_Latn,spa_Latn,"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.","El origami pureland es origami con la restricción de que solo se puede doblar una vez, no se permiten pliegues más complejos como los pliegues inversos, y todos los pliegos tienen ubicaciones sencillas.","El origami pureland es origami con la restricción de que solo se puede doblar una vez, no se permiten pliegues más complejos como los pliegues inversos, y todos los pliegos tienen ubicaciones sencillas.",1_No_hallucination,"El origami pureland es origami con la restricción de que solo se puede doblar una vez, no se permiten pliegues más complejos como los pliegues inversos, y todos los pliegos tienen ubicaciones sencillas.",1_No_hallucination,[0.9012033939361572],"El origami pureland es origami con la restricción de que solo se puede doblar una vez, no se permiten pliegues más complejos como los pliegues inversos, y todos los pliegos tienen ubicaciones sencillas."
eng_Latn,spa_Latn,"In the nomadic phase, army ants march at night and stop to camp during the day.","En la fase nómada, las hormigas del ejército marchan por la noche y se detienen en el campamento durante el día.","En la fase nómada, las hormigas del ejército marchan por la noche y se detienen en el campamento durante el día.",1_No_hallucination,"En la fase nómada, las hormigas del ejército marchan por la noche y se detienen en el campamento durante el día.",1_No_hallucination,[0.9438508152961731],"En la fase nómada, las hormigas del ejército marchan por la noche y se detienen en el campamento durante el día."
eng_Latn,spa_Latn,"While listening to individuals share their individual, family, and organizational stories, we gained valuable insight into the past and some of the personalities who influenced for good or ill the culture of the organization.","Mientras escuchábamos a los individuos contar sus historias personales, familiares y organizativas, aprendimos valiosas ideas sobre el pasado y sobre algunas de las personalidades que influyeron en bien o en mal en la cultura de la organización.","Mientras escuchábamos a los individuos contar sus historias personales, familiares y organizativas, aprendimos valiosas ideas sobre el pasado y sobre algunas de las personalidades que influyeron en bien o en mal en la cultura de la organización.",1_No_hallucination,"Mientras escuchábamos a los individuos contar sus historias personales, familiares y organizativas, aprendimos valiosas ideas sobre el pasado y sobre algunas de las personalidades que influyeron en bien o en mal en la cultura de la organización.",1_No_hallucination,[0.9508396983146667],"Mientras escuchábamos a los individuos contar sus historias personales, familiares y organizativas, aprendimos valiosas ideas sobre el pasado y sobre algunas de las personalidades que influyeron en bien o en mal en la cultura de la organización."
eng_Latn,spa_Latn,Kissinger,¿Por qué no ?,<<<¿Por qué no ?>>>,4_Full_hallucination,¿Por qué no ?,4_Full_hallucination,[0.9444690942764282],<<<¿Por qué no ?>>>
eng_Latn,spa_Latn,"Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.","Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.","Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.",1_No_hallucination,"Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia.",1_No_hallucination,[0.9396646022796631],"Peter Costello, ministro de Hacienda de Australia, y el hombre más probable que suceda al primer ministro, John Howard, como líder del Partido Liberal, ha dado su apoyo a la industria nuclear en Australia."
eng_Latn,spa_Latn,"When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live.","Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, los hábitos de vida y las reglas son muy diferentes de las de tu hogar.","Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, <<<los hábitos de vida>>> y las reglas son muy diferentes de las de tu hogar.",3_Partial_hallucination,"Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, los hábitos de vida y las reglas son muy diferentes de las de tu hogar.",3_Partial_hallucination,[0.9319661259651184],"Cuando viajes, espera que las cosas no sean como en tu hogar, ya que las costumbres, las leyes, <<<los hábitos de vida>>> y las reglas son muy diferentes de las de tu hogar."
eng_Latn,spa_Latn,"1up.com has been listing this date for a while now, even as Nintendo of America continues to say there has been no official announcement on the release date.","1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.","1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.",1_No_hallucination,"1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento.",1_No_hallucination,[0.9534578323364258],"1up.com ha estado listando esta fecha desde hace un tiempo, aunque Nintendo of America continúa diciendo que no ha habido un anuncio oficial sobre la fecha de lanzamiento."
eng_Latn,spa_Latn,":There's de:Wolfstein (Adelsgeschlecht), which seems to be about the family.","Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.","Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.",1_No_hallucination,"Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia.",1_No_hallucination,[0.9442585110664368],"Hay de: Wolfstein (Adelsgeschlecht), que parece ser sobre la familia."
eng_Latn,spa_Latn,"The idea that the most widespread independent and objective source for schools is somehow unreliable, and that the health, safety and welfare of pupils is irrelevant is laughable.","La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos a nosotros mismos.","La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos <<<a nosotros mismos>>>.",3_Partial_hallucination,"La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos a nosotros mismos.",3_Partial_hallucination,[0.8975935578346252],"La idea de que la fuente más amplia y objetiva de las escuelas sea la de la salud, la de la seguridad y el bienestar de los alumnos, es algo que nos hace reírnos <<<a nosotros mismos>>>."
eng_Latn,spa_Latn,HE HAS SO MUCH BUTTSEX THAT HIS ASSHOLE IS NOW BIG ENOUGH TO BE CONSIDERED A COUNTRY.,Tiene tanto putrefacto que su asiento es ahora lo suficientemente grande como para ser considerado un país.,Tiene tanto <<<putrefacto>>> que su <<<asiento>>> es ahora lo suficientemente grande como para ser considerado un país.,2_Small_hallucination,Tiene tanto putrefacto que su asiento es ahora lo suficientemente grande como para ser considerado un país.,2_Small_hallucination,[0.593820333480835],Tiene tanto <<<putrefacto>>> que su <<<asiento>>> es ahora lo suficientemente grande como para ser considerado un país.
eng_Latn,spa_Latn,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter.","Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.","Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.",1_No_hallucination,"Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos.",1_No_hallucination,[0.9662922024726868],"Básicamente, se clasifican en dos categorías: trabajar mientras viajas o limitar tus gastos."
